m,n,Re_Z,Im_Z
3,1,149.317435988878,-0.160318268928741
3,2,580.242387417146,-0.160601140826957
3,3,-1616.65840963948,-0.160695510622443
3,4,580.242387417145,-0.160601140826957
3,5,149.317435988878,-0.160318268928737
3,6,42.7996840197676,-0.159847606617823
3,7,18.0130650181037,-0.159190337464792
3,8,9.34317895007928,-0.158348113061713
3,9,5.52348742236273,-0.157323047639776
3,10,3.57171376939708,-0.156117711183215
3,11,2.46512615422913,-0.154735121066249
3,12,1.78724014405344,-0.153178732242763
3,13,1.34622788980943,-0.151452426027001
3,14,1.04512567457256,-0.149560497505474
3,15,0.831213228390045,-0.147507641628044
3,16,0.674088709328827,-0.14529893802943
3,17,0.555348436211181,-0.142939834637366
3,18,0.463388148711963,-0.140436130128711
3,19,0.39063211151325,-0.137793955297815
3,20,0.331983973010933,-0.135019753406665
3,21,0.283924428914788,-0.132120259588867
3,22,0.243966585328848,-0.129102479383531
3,23,0.210316798656679,-0.125973666478074
3,24,0.181657557411852,-0.122741299741246
3,25,0.157005027492119,-0.11941305963093
3,26,0.135613498566164,-0.115996804062156
3,27,0.116910000172143,-0.112500543823917
3,28,0.100448745909826,-0.108932417633231
3,29,0.0858788656630592,-0.105300666917215
3,30,0.0729212029171436,-0.1016136104136
3,31,0.0613513980591089,-0.0978796186813683
3,32,0.0509873965350848,-0.0941070886117989
3,33,0.041680115308634,-0.0903044180315119
3,34,0.033306392791339,-0.0864799804866733
3,35,0.025763609610044,-0.0826421002975198
3,36,0.0189655456591055,-0.0787990279702669
3,37,0.0128391614999759,-0.0749589160521071
3,38,0.00732207767407089,-0.0711297955123631
3,39,0.00236058583142818,-0.0673195527310968
3,40,-0.00209193136720641,-0.063535907172464
4,0,18.0130650181037,-0.159190337464792
4,1,42.7996840197675,-0.159847606617805
4,2,149.317435988878,-0.160318268928741
4,3,580.242387417145,-0.160601140826957
4,4,-1616.65840963948,-0.160695510622443
4,5,580.242387417146,-0.160601140826957
4,6,149.317435988878,-0.160318268928737
4,7,42.7996840197676,-0.159847606617823
4,8,18.0130650181037,-0.159190337464787
4,9,9.34317895007928,-0.158348113061713
4,10,5.52348742236272,-0.157323047639763
4,11,3.57171376939707,-0.156117711183233
4,12,2.46512615422913,-0.154735121066249
4,13,1.78724014405344,-0.153178732242763
4,14,1.34622788980943,-0.151452426027006
4,15,1.04512567457256,-0.149560497505474
4,16,0.831213228390049,-0.147507641628044
4,17,0.674088709328827,-0.14529893802943
4,18,0.555348436211181,-0.142939834637389
4,19,0.463388148711957,-0.140436130128693
4,20,0.39063211151325,-0.137793955297815
4,21,0.331983973010933,-0.135019753406665
4,22,0.283924428914787,-0.132120259588863
4,23,0.243966585328853,-0.129102479383536
4,24,0.210316798656663,-0.125973666478065
