m,n,Re_Z,Im_Z
8,41,0.0465717002609692,0.0407676503308041
8,42,0.0453517155289888,0.0360771455008143
8,43,0.0441179178808339,0.0317890292333694
8,44,0.0428719695416296,0.0278596643114528
8,45,0.0416155368748092,0.0242519063450744
8,46,0.0403502873855724,0.02093396487451
8,47,0.0390778867389611,0.017878487505034
8,48,0.0377999957984088,0.0150618188678839
9,0,0.0677467588098978,1.59562889628142
9,1,0.0681526216372984,2.22800151312536
9,2,0.0685121714611916,3.27246432085396
9,3,0.0688248731202384,5.1386640158782
9,4,0.0690902606955422,8.84986730981945
9,5,0.0693079384114653,17.4700659123523
9,6,0.0694775814013489,43.0523501351503
9,7,0.0695989363363803,146.822834243726
9,8,0.0696718219160769,84.8114858798924
9,9,0.0696961292194628,-627.019614212324
9,10,0.0696718219160668,84.811485879893
9,11,0.069598936336387,146.822834243726
9,12,0.0694775814013489,43.0523501351501
9,13,0.0693079384114655,17.4700659123522
9,14,0.0690902606955422,8.84986730981943
9,15,0.0688248731202317,5.1386640158782
9,16,0.0685121714612047,3.27246432085393
9,17,0.0681526216372851,2.2280015131254
9,18,0.0677467588099044,1.59562889628141
9,19,0.0672951863485194,1.18890182189767
9,20,0.0667985746660724,0.914418312694218
9,21,0.0662576599253206,0.721758586323666
9,22,0.0656732426202296,0.582023915455654
9,23,0.0650461860347658,0.477814396554015
9,24,0.0643774145829083,0.3982124755144
9,25,0.0636679120332568,0.336123456465753
9,26,0.0629187196224965,0.286795510803874
9,27,0.0621309340614987,0.246961167533123
9,28,0.0613057054387229,0.214321078087861
9,29,0.0604442350253602,0.187223670403034
9,30,0.0595477729872477,0.164460757593731
9,31,0.0586176160082814,0.145133863240007
9,32,0.0576551048307002,0.128564836720417
9,33,0.0566616217178233,0.114234877711066
9,34,0.055638587844169,0.101742180305301
9,35,0.054587460619486,0.0907720216551295
9,36,0.0535097309516664,0.0810753176634649
9,37,0.0524069204551445,0.0724530344004808
9,38,0.051280578610494,0.0647447105602343
9,39,0.0501322798814276,0.0578199063691632
9,40,0.0489636207954194,0.051571762592403
9,41,0.0477762169942694,0.0459120992446828
9,42,0.0465717002609708,0.0407676503308041
9,43,0.0453517155289888,0.0360771455008144
9,44,0.0441179178808288,0.0317890292333694
9,45,0.0428719695416346,0.0278596643114528
9,46,0.0416155368748091,0.0242519063450745
9,47,0.0403502873855724,0.02093396487451
9,48,0.039077886738961,0.017878487505034
10,0,0.0672951863485192,1.18890182189769
10,1,0.0677467588098945,1.59562889628141
10,2,0.0681526216373053,2.22800151312541
10,3,0.0685121714611881,3.27246432085393
10,4,0.0688248731202351,5.1386640158782
10,5,0.0690902606955422,8.84986730981945
10,6,0.0693079384114654,17.4700659123523
10,7,0.0694775814013489,43.0523501351503
10,8,0.0695989363363805,146.822834243726
10,9,0.0696718219160768,84.8114858798929
10,10,0.0696961292194661,-627.019614212325
10,11,0.0696718219160669,84.8114858798932
10,12,0.0695989363363904,146.822834243726
10,13,0.0694775814013424,43.0523501351501
10,14,0.0693079384114654,17.4700659123523
10,15,0.0690902606955422,8.84986730981943
10,16,0.0688248731202317,5.13866401587821
10,17,0.0685121714612014,3.27246432085393
10,18,0.0681526216372885,2.2280015131254
10,19,0.0677467588099046,1.59562889628142
10,20,0.0672951863485227,1.18890182189765
10,21,0.0667985746660723,0.914418312694224
10,22,0.0662576599253174,0.72175858632368
10,23,0.0656732426202329,0.58202391545565
10,24,0.0650461860347658,0.477814396554019
10,25,0.0643774145829018,0.398212475514403
10,26,0.0636679120332502,0.336123456465743
10,27,0.0629187196225031,0.286795510803874
10,28,0.0621309340614987,0.246961167533125
10,29,0.0613057054387263,0.214321078087859
10,30,0.0604442350253635,0.187223670403037
10,31,0.0595477729872444,0.164460757593735
10,32,0.0586176160082814,0.145133863240002
10,33,0.0576551048307003,0.128564836720417
10,34,0.0566616217178233,0.114234877711067
10,35,0.055638587844169,0.101742180305303
10,36,0.054587460619486,0.0907720216551302
10,37,0.0535097309516631,0.0810753176634644
10,38,0.0524069204551479,0.0724530344004806
10,39,0.0512805786104975,0.0647447105602347
10,40,0.0501322798814209,0.0578199063691599
10,41,0.0489636207954193,0.0515717625924063
10,42,0.0477762169942727,0.0459120992446845
10,43,0.0465717002609725,0.0407676503308033
10,44,0.0453517155289905,0.0360771455008144
10,45,0.0441179178808239,0.0317890292333686
10,46,0.0428719695416346,0.0278596643114537
10,47,0.0416155368748091,0.0242519063450745
10,48,0.0403502873855758,0.02093396487451
11,0,0.0667985746660723,0.914418312694198
11,1,0.0672951863485259,1.18890182189769
11,2,0.0677467588098914,1.59562889628139
11,3,0.0681526216372985,2.2280015131254
11,4,0.0685121714611981,3.27246432085396
11,5,0.0688248731202351,5.13866401587818
11,6,0.0690902606955422,8.84986730981949
11,7,0.0693079384114654,17.4700659123523
11,8,0.069477581401349,43.0523501351502
11,9,0.0695989363363804,146.822834243726
11,10,0.0696718219160702,84.8114858798931
11,11,0.0696961292194695,-627.019614212325
11,12,0.0696718219160636,84.8114858798935
11,13,0.0695989363363905,146.822834243726
11,14,0.0694775814013489,43.0523501351501
11,15,0.0693079384114654,17.4700659123523
11,16,0.0690902606955422,8.84986730981945
11,17,0.0688248731202351,5.13866401587818
11,18,0.0685121714611981,3.27246432085396
11,19,0.068152621637282,2.22800151312539
11,20,0.0677467588099079,1.59562889628141
11,21,0.0672951863485192,1.18890182189767
11,22,0.066798574666079,0.914418312694198
11,23,0.066257659925314,0.72175858632368
11,24,0.0656732426202296,0.58202391545566
11,25,0.0650461860347727,0.477814396554022
11,26,0.0643774145828985,0.398212475514397
11,27,0.0636679120332601,0.33612345646575
11,28,0.0629187196224964,0.28679551080387
11,29,0.0621309340615021,0.246961167533133
11,30,0.0613057054387197,0.214321078087853
11,31,0.0604442350253602,0.187223670403032
11,32,0.0595477729872511,0.164460757593741
11,33,0.0586176160082715,0.145133863240001
11,34,0.0576551048307069,0.128564836720419
11,35,0.0566616217178267,0.114234877711066
11,36,0.055638587844169,0.101742180305301
11,37,0.0545874606194893,0.0907720216551299
11,38,0.0535097309516565,0.0810753176634654
11,39,0.0524069204551448,0.0724530344004814
11,40,0.0512805786104941,0.0647447105602339
11,41,0.0501322798814274,0.0578199063691591
11,42,0.048963620795416,0.0515717625924022
11,43,0.047776216994276,0.0459120992446886
11,44,0.0465717002609676,0.0407676503308025
11,45,0.0453517155289955,0.0360771455008177
11,46,0.0441179178808239,0.0317890292333661
11,47,0.0428719695416329,0.0278596643114536
11,48,0.0416155368748075,0.0242519063450728
12,0,0.0662576599253174,0.721758586323673
12,1,0.0667985746660723,0.914418312694204
12,2,0.0672951863485294,1.18890182189767
12,3,0.0677467588098946,1.59562889628141
12,4,0.0681526216372918,2.22800151312538
12,5,0.0685121714611947,3.27246432085396
12,6,0.0688248731202351,5.13866401587818
12,7,0.0690902606955422,8.84986730981945
12,8,0.0693079384114655,17.4700659123523
